seqID,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
PFCLINvar61,-250.7651523718427,0,-252.6832956261657,-245.96915623404067,-281.71463261924436,-263.17704520535557,-245.00105555319888,-264.4175807506267,-256.8087176345863,-208.74712304769318,-250.18941675185587,-279.18728119447144,-258.1968446989331,-252.92599297528642,-254.5910758211593,-270.01165808104196,-273.40999547706366,-260.75673396639706,-233.92901888055675,-250.74600702721938,-259.8666918801184,0,-242.47529241947163,-231.18122377091802,0,0,0,0,0,0,0,0,0
PFCLINvar62,-243.83651085894218,0,-246.7718820712372,-244.88620719657845,-277.556999264858,-264.29519500840155,-244.4625131090773,-263.14508202898196,-243.6198444105362,-236.26347209461622,-242.7570685287269,-265.0788105253441,-251.8025923852741,-249.40168553818165,-240.57792806499117,-263.85664892451257,-257.766810320235,-261.7632169394638,-235.77069778011432,-246.02586671660282,-260.7948661470056,0,-232.7417404900008,-234.70101656738353,0,0,0,0,0,0,0,0,0
PFCLINvar63,-240.60381036952342,0,-256.1047770609111,-241.26756073187732,-284.378187268977,-265.70612232760453,-240.22506444601171,-258.4485668801964,-260.5380922963927,-234.10485653450084,-246.83514730753313,-267.1506143122704,-249.40785243250667,-240.1871488910753,-245.7976523468455,-247.16856643261565,-268.1769067960143,-270.66911498482045,-188.79282286659821,-249.3426149010877,-251.70621459537946,0,-233.54620730378184,-230.90113586718354,0,0,0,0,0,0,0,0,0
PFCLINvar64,-248.38511469696346,0,-247.87222763669482,-268.0868998729278,-271.8665644967977,-273.5053884862594,-250.53209712008206,-268.7909839435604,-267.7360718922976,-271.61921282509064,-215.13391007765335,-282.0004769908591,-268.09149332463784,-282.5291805248022,-237.27699224587158,-288.5702255327642,-282.02859808838036,-302.64580096270186,-265.44172760286654,-242.9143307845417,-288.90119304305,0,-257.0953694166188,-261.2396249267287,0,0,0,0,0,0,0,0,0
PFCLINvar65,-280.8608197373016,0,-301.3487567615231,-338.3750252829961,-334.3122103465222,-295.8255629491069,-304.9499147787201,-298.494758571423,-301.514048131403,-331.7980942138635,-324.450487407784,-295.9422676962647,-292.71686102967493,-350.291481764493,-317.56371730771394,-348.4027964974696,-311.7402058741348,-353.02770802040305,-322.5282083382257,-302.5802735180543,-343.05452929983255,0,-324.113386260622,-327.68731511446174,0,0,0,0,0,0,0,0,0
PFCLINvar66,-240.94308641613674,0,-230.56658439071353,-262.7014216284642,-236.92063122453908,-254.99748036323797,-241.6141857229403,-265.6378062852792,-241.9003963418585,-263.3588810448227,-242.33221488478952,-263.625490677432,-239.9300719918927,-281.5080898058418,-240.98950778582986,-285.31718567813846,-264.1273658076409,-304.3208947836356,-268.10766985575174,-233.60337058768295,-272.4131705344665,0,-254.8319204622618,-251.1073332244444,0,0,0,0,0,0,0,0,0
PFCLINvar67,-247.4404406374419,0,-237.23871129767426,-249.13356820649227,-264.2214237215637,-269.68170931962186,-241.36641548512577,-257.72703043315676,-261.8607419201601,-248.06141629695838,-227.6843460695243,-266.40879010471326,-258.30377184756236,-260.9038436784073,-230.12993963094365,-271.03390866547124,-278.80052439352033,-285.6093966338575,-244.93488216057787,-233.34134639226522,-259.2356402855902,0,-241.83885184937603,-233.9536108527046,0,0,0,0,0,0,0,0,0
PFCLINvar68,-259.7408453207389,0,-263.92356938884564,-260.2499494766129,-289.970574875476,-283.433993705412,-262.66687257294063,-273.5166544872816,-263.3796430997888,-243.7101365839228,-255.87255983186898,-278.6738564407878,-266.87865113966313,-242.17442642492267,-254.9908956900508,-271.03084621802304,-275.63755517690174,-265.26923785448975,-240.72808807835844,-267.631045734933,-268.34366101237094,0,-249.20069788398763,-244.71977083966692,0,0,0,0,0,0,0,0,0
PFCLINvar69,-260.5276161416258,0,-254.2542259498826,-258.83842507322373,-279.9823332026217,-276.93190130785956,-258.23829728786296,-282.0400207250838,-262.9906067815003,-254.6247003814983,-251.25637859528462,-286.5716772972517,-268.8553030515866,-263.7492626882683,-256.70470714317173,-288.0183817268142,-279.80519959945894,-281.6993277215459,-262.88188070777625,-258.58396274878595,-278.12694445358926,0,-257.35596279250234,-246.99342451672254,0,0,0,0,0,0,0,0,0
PFCLINvar71,-244.67511924098744,0,-251.98823996478768,-244.14785060498684,-268.9639088408765,-263.0021572362985,-244.59625218334784,-263.5142031005767,-249.1227160566508,-227.37858104036454,-251.495345006621,-243.27485854994362,-243.4001061027626,-242.96913487762836,-248.3555240826037,-217.5688790617798,-225.80851644924678,-184.17056663019724,-234.22474621722031,-249.2088671881706,-250.90342134251335,0,-237.25892903618907,-231.58745188517733,0,0,0,0,0,0,0,0,0
PFCLINvar73,-257.34357865218743,0,-263.57563067822866,-254.50890770950593,-286.0890267115783,-279.10182302345373,-259.8646057519134,-275.0493838529302,-268.96391039847373,-235.25060087683423,-261.22613869999753,-255.84996558627805,-257.79231638256874,-243.47360939257936,-262.1426014009509,-227.4086775635266,-243.0630962177706,-217.8648125428071,-247.3984438896641,-263.2101694399301,-264.5758577107891,0,-249.77048217379286,-248.49248055138818,0,0,0,0,0,0,0,0,0
PFCLINvar74,-251.17751934379194,0,-257.26265817275794,-242.93998651947155,-271.2983853020364,-265.50514900077354,-251.05985903256374,-270.8752091832284,-258.9542003740971,-232.8232688587508,-254.9904952545124,-251.93809014096595,-250.7588371006008,-254.18384869634133,-257.04631362583285,-228.1823498095852,-236.76593507792117,-189.7078696606801,-237.79611198408244,-255.68111001593326,-260.93034827680907,0,-241.65872413732328,-236.13164994966232,0,0,0,0,0,0,0,0,0
PFCLINvar75,-248.59846771074226,0,-256.61122106952047,-251.30505843926062,-271.54966296102873,-269.0686827425122,-249.12214957747491,-270.62674769445556,-259.78065392633647,-230.52704507046496,-255.77570944548066,-243.2206508237624,-247.37658305831576,-243.39375423708535,-259.1039131949127,-221.8092044587646,-231.71753334883653,-205.42210317464463,-237.77779562304892,-253.12216539777634,-256.5791318528378,0,-242.75083351085496,-240.07807455184445,0,0,0,0,0,0,0,0,0
PFCLINvar76,-250.7037066308536,0,-257.1963803840444,-248.34949504831388,-278.422126128483,-272.290928065013,-251.43681216636577,-273.23378724989976,-262.3944244073667,-229.75169273622686,-254.0809692924217,-247.06342029709558,-250.28158588735346,-239.417289591466,-256.5510903430917,-219.24411500962395,-239.0009783341907,-210.27946095037348,-239.4937460258283,-257.7108824042333,-256.88809608064287,0,-247.72878980598932,-243.2765475063228,0,0,0,0,0,0,0,0,0
